,WatchList,Biometrics,Ticket Purchase,Link Analysis,Total
92641,0.0,0,100,0.0,25.0
92642,20.0,0,0,40.0,17.0
92643,95.58,100,100,0.0,98.011
92644,0.0,0,0,20.0,4.0
92645,20.0,0,0,80.0,25.0
92646,55.0,0,0,0.0,24.75
92647,0.0,0,0,0.0,0.0
92648,0.0,0,0,0.0,0.0
92649,0.0,0,0,0.0,0.0
92650,0.0,0,0,0.0,0.0
92651,0.0,100,100,20.0,59.0
92652,0.0,0,0,0.0,0.0
92653,20.0,0,75,0.0,27.75
92654,0.0,0,0,0.0,0.0
92655,21.0,0,0,20.0,13.450000000000001
92656,0.0,0,0,0.0,0.0
92657,21.0,100,75,0.0,58.2
92658,20.0,0,0,0.0,9.0
92659,51.0,0,0,40.0,30.95
92660,41.0,0,0,20.0,22.45
92661,34.0,0,75,0.0,34.05
92662,51.0,0,0,0.0,22.95
92663,0.0,0,0,0.0,0.0
92664,0.0,0,75,0.0,18.75
92665,34.0,0,0,0.0,15.3
92666,0.0,0,0,40.0,8.0
92667,21.0,0,0,0.0,9.450000000000001
92668,0.0,0,0,0.0,0.0
92669,54.0,0,0,0.0,24.3
92670,21.0,0,0,0.0,9.450000000000001
92671,20.0,0,100,40.0,42.0
92672,20.0,0,0,0.0,9.0
92673,0.0,0,75,0.0,18.75
92674,34.0,0,0,0.0,15.3
92675,0.0,0,0,0.0,0.0
92676,0.0,0,0,0.0,0.0
92677,0.0,0,0,0.0,0.0
92678,0.0,0,0,0.0,0.0
92679,0.0,0,0,0.0,0.0
92680,0.0,0,75,0.0,18.75
92681,0.0,0,0,60.0,12.0
92682,0.0,100,75,0.0,48.75
92683,21.0,0,0,0.0,9.450000000000001
92684,21.0,0,75,0.0,28.200000000000003
92685,51.0,0,0,0.0,22.95
92686,0.0,0,0,20.0,4.0
92687,20.0,0,0,0.0,9.0
92688,20.0,0,0,20.0,13.0
92689,0.0,0,0,0.0,0.0
92690,34.0,0,0,0.0,15.3
92691,0.0,0,0,0.0,0.0
92692,20.0,0,0,20.0,13.0
92693,20.0,0,0,20.0,13.0
92694,51.0,0,0,60.0,34.95
92695,34.0,0,0,0.0,15.3
92696,21.0,0,75,0.0,28.200000000000003
92697,20.0,0,0,0.0,9.0
92698,0.0,0,0,0.0,0.0
92699,34.0,100,0,0.0,45.3
92700,90.9,0,75,0.0,59.655
92701,0.0,0,0,0.0,0.0
92702,0.0,0,100,0.0,25.0
92703,0.0,0,75,0.0,18.75
92704,21.0,0,0,0.0,9.450000000000001
92705,0.0,0,0,40.0,8.0
92706,21.0,0,75,0.0,28.200000000000003
92707,34.0,0,0,0.0,15.3
92708,0.0,0,0,0.0,0.0
92709,0.0,0,0,0.0,0.0
92710,0.0,0,0,20.0,4.0
92711,20.0,0,0,20.0,13.0
92712,20.0,0,0,0.0,9.0
92713,34.0,0,0,0.0,15.3
92714,0.0,0,0,0.0,0.0
92715,20.0,0,0,0.0,9.0
92716,20.0,0,0,0.0,9.0
92717,51.0,100,0,0.0,52.949999999999996
92718,0.0,0,0,0.0,0.0
92719,0.0,100,0,0.0,30.0
92720,20.0,0,75,0.0,27.75
92721,0.0,0,0,0.0,0.0
92722,0.0,0,0,0.0,0.0
92723,0.0,0,0,0.0,0.0
92724,21.0,0,0,0.0,9.450000000000001
92725,0.0,0,75,60.0,30.75
92726,0.0,0,0,0.0,0.0
92727,0.0,0,0,0.0,0.0
92728,0.0,0,0,0.0,0.0
92729,21.0,0,0,0.0,9.450000000000001
92730,0.0,0,0,0.0,0.0
92731,0.0,100,75,0.0,48.75
92732,54.0,0,100,0.0,49.3
92733,21.0,0,0,0.0,9.450000000000001
92734,51.0,0,0,0.0,22.95
92735,0.0,100,0,0.0,30.0
92736,51.0,0,75,0.0,41.7
92737,0.0,0,0,40.0,8.0
92738,0.0,0,0,0.0,0.0
92739,0.0,0,0,0.0,0.0
92740,20.0,0,0,0.0,9.0
92741,0.0,0,75,0.0,18.75
92742,20.0,100,0,0.0,39.0
92743,67.0,0,0,0.0,30.150000000000002
92744,41.0,0,75,20.0,41.2
92745,0.0,0,0,0.0,0.0
92746,85.0,0,75,0.0,57.0
92747,0.0,0,100,60.0,37.0
92748,0.0,0,75,0.0,18.75
92749,20.0,0,0,0.0,9.0
92750,0.0,0,0,0.0,0.0
92751,0.0,0,0,0.0,0.0
92752,0.0,0,75,0.0,18.75
92753,20.0,100,0,0.0,39.0
92754,20.0,0,0,0.0,9.0
92755,0.0,0,0,0.0,0.0
92756,21.0,0,0,20.0,13.450000000000001
92757,20.0,0,0,20.0,13.0
92758,0.0,0,0,0.0,0.0
92759,0.0,0,0,0.0,0.0
92760,20.0,100,0,0.0,39.0
92761,21.0,0,0,20.0,13.450000000000001
92762,67.0,0,75,0.0,48.900000000000006
92763,0.0,0,0,40.0,8.0
92764,0.0,100,0,0.0,30.0
92765,20.0,0,75,0.0,27.75
92766,88.0,0,0,0.0,39.6
92767,0.0,0,0,0.0,0.0
92768,20.0,0,0,0.0,9.0
92769,0.0,0,0,0.0,0.0
92770,67.0,0,75,0.0,48.900000000000006
92771,0.0,0,0,0.0,0.0
92772,0.0,0,100,0.0,25.0
92773,0.0,0,75,0.0,18.75
92774,0.0,100,0,0.0,30.0
92775,0.0,0,0,0.0,0.0
92776,0.0,0,0,40.0,8.0
92777,0.0,0,0,60.0,12.0
92778,21.0,100,0,0.0,39.45
92779,0.0,0,0,0.0,0.0
92780,0.0,0,100,0.0,25.0
92781,0.0,0,75,0.0,18.75
92782,20.0,0,100,0.0,34.0
92783,20.0,0,75,0.0,27.75
92784,0.0,0,75,0.0,18.75
92785,0.0,0,100,0.0,25.0
92786,0.0,0,0,0.0,0.0
92787,34.0,0,0,0.0,15.3
92788,0.0,0,0,0.0,0.0
92789,21.0,0,0,0.0,9.450000000000001
92790,20.0,0,0,20.0,13.0
92791,0.0,0,0,0.0,0.0
92792,67.0,0,0,40.0,38.150000000000006
92793,67.0,0,0,0.0,30.150000000000002
92794,90.9,0,75,0.0,59.655
92795,0.0,0,0,60.0,12.0
92796,0.0,0,75,0.0,18.75
92797,0.0,0,0,0.0,0.0
92798,0.0,0,0,0.0,0.0
92799,21.0,0,75,0.0,28.200000000000003
92800,0.0,100,0,0.0,30.0
92801,0.0,0,0,40.0,8.0
92802,71.0,0,100,0.0,56.95
92803,0.0,0,100,0.0,25.0
92804,0.0,0,0,0.0,0.0
92805,0.0,0,0,0.0,0.0
92806,21.0,0,75,40.0,36.2
92807,0.0,0,0,0.0,0.0
92808,0.0,0,0,0.0,0.0
92809,67.0,0,0,40.0,38.150000000000006
92810,0.0,0,75,0.0,18.75
92811,0.0,0,75,0.0,18.75
92812,0.0,0,0,0.0,0.0
92813,0.0,0,0,0.0,0.0
92814,0.0,0,0,0.0,0.0
92815,0.0,0,0,0.0,0.0
92816,0.0,0,0,0.0,0.0
92817,0.0,0,0,20.0,4.0
92818,0.0,0,0,0.0,0.0
92819,0.0,0,0,40.0,8.0
92820,41.0,0,0,0.0,18.45
92821,0.0,0,0,20.0,4.0
92822,87.0,0,0,20.0,43.15
92823,21.0,0,0,0.0,9.450000000000001
92824,0.0,0,0,0.0,0.0
92825,20.0,0,75,0.0,27.75
92826,55.0,0,0,0.0,24.75
92827,51.0,0,0,0.0,22.95
92828,0.0,0,0,40.0,8.0
92829,67.0,0,0,0.0,30.150000000000002
92830,0.0,0,100,0.0,25.0
92831,0.0,0,0,0.0,0.0
92832,0.0,0,0,0.0,0.0
92833,0.0,0,0,0.0,0.0
92834,0.0,0,75,40.0,26.75
92835,20.0,0,100,20.0,38.0
92836,0.0,0,0,0.0,0.0
92837,0.0,0,75,0.0,18.75
92838,75.0,0,0,0.0,33.75
92839,20.0,0,75,0.0,27.75
92840,20.0,0,0,0.0,9.0
92841,0.0,0,0,0.0,0.0
92842,0.0,0,0,0.0,0.0
92843,20.0,0,0,0.0,9.0
92844,0.0,0,0,20.0,4.0
92845,0.0,0,0,0.0,0.0
92846,0.0,0,0,40.0,8.0
92847,34.0,0,0,0.0,15.3
92848,67.0,0,0,0.0,30.150000000000002
92849,0.0,0,0,20.0,4.0
92850,20.0,0,75,40.0,35.75
92851,0.0,0,0,0.0,0.0
92852,20.0,0,0,0.0,9.0
92853,0.0,0,0,20.0,4.0
92854,20.0,0,0,0.0,9.0
92855,0.0,0,75,20.0,22.75
92856,20.0,0,0,0.0,9.0
92857,0.0,0,0,0.0,0.0
92858,0.0,100,0,0.0,30.0
92859,0.0,0,0,0.0,0.0
92860,0.0,0,0,0.0,0.0
92861,20.0,0,75,0.0,27.75
92862,34.0,0,0,0.0,15.3
92863,0.0,100,0,0.0,30.0
92864,20.0,0,0,0.0,9.0
92865,0.0,0,0,0.0,0.0
92866,20.0,0,0,40.0,17.0
92867,71.0,0,100,0.0,56.95
92868,0.0,0,0,0.0,0.0
92869,0.0,0,0,0.0,0.0
92870,0.0,100,0,0.0,30.0
92871,20.0,0,0,0.0,9.0
92872,75.0,0,0,0.0,33.75
92873,0.0,100,0,0.0,30.0
92874,34.0,0,0,0.0,15.3
92875,0.0,100,75,0.0,48.75
92876,21.0,0,0,40.0,17.450000000000003
92877,0.0,0,100,0.0,25.0
92878,0.0,0,75,0.0,18.75
92879,21.0,0,0,0.0,9.450000000000001
92880,0.0,0,75,0.0,18.75
92881,51.0,100,0,20.0,56.949999999999996
92882,0.0,0,100,0.0,25.0
92883,51.0,0,75,0.0,41.7
92884,20.0,0,0,60.0,21.0
92885,0.0,0,75,0.0,18.75
92886,20.0,0,0,0.0,9.0
92887,21.0,0,0,20.0,13.450000000000001
92888,85.0,100,75,0.0,87.0
92889,20.0,0,75,0.0,27.75
92890,67.0,0,75,0.0,48.900000000000006
92891,0.0,0,0,0.0,0.0
92892,0.0,100,0,0.0,30.0
92893,34.0,0,0,0.0,15.3
92894,0.0,100,75,0.0,48.75
92895,0.0,0,0,0.0,0.0
92896,0.0,100,0,0.0,30.0
92897,0.0,0,0,0.0,0.0
92898,0.0,0,75,0.0,18.75
92899,0.0,0,0,0.0,0.0
92900,20.0,0,0,20.0,13.0
92901,0.0,0,75,0.0,18.75
92902,20.0,0,0,20.0,13.0
92903,0.0,0,0,0.0,0.0
92904,20.0,0,0,0.0,9.0
92905,20.0,0,0,0.0,9.0
92906,0.0,0,0,20.0,4.0
92907,20.0,0,0,60.0,21.0
92908,0.0,0,75,20.0,22.75
92909,20.0,0,0,0.0,9.0
92910,20.0,0,0,0.0,9.0
92911,0.0,0,0,20.0,4.0
92912,54.0,0,0,0.0,24.3
92913,20.0,0,0,0.0,9.0
92914,0.0,0,0,0.0,0.0
92915,0.0,0,100,0.0,25.0
92916,51.0,0,0,0.0,22.95
92917,0.0,0,0,20.0,4.0
92918,72.0,0,0,0.0,32.4
92919,0.0,0,75,0.0,18.75
92920,0.0,0,0,0.0,0.0
92921,21.0,0,0,0.0,9.450000000000001
92922,34.0,0,0,0.0,15.3
92923,21.0,0,0,20.0,13.450000000000001
92924,20.0,0,0,0.0,9.0
92925,21.0,0,100,0.0,34.45
92926,20.0,0,0,40.0,17.0
92927,0.0,0,0,0.0,0.0
92928,0.0,0,0,0.0,0.0
92929,0.0,0,0,0.0,0.0
92930,0.0,0,0,0.0,0.0
92931,0.0,0,0,0.0,0.0
92932,0.0,0,0,40.0,8.0
92933,41.0,0,0,0.0,18.45
92934,67.0,0,0,20.0,34.150000000000006
92935,0.0,0,0,40.0,8.0
92936,0.0,0,0,0.0,0.0
92937,21.0,0,0,0.0,9.450000000000001
92938,51.0,0,75,0.0,41.7
92939,0.0,0,0,0.0,0.0
92940,0.0,0,0,0.0,0.0
92941,20.0,0,100,0.0,34.0
92942,0.0,0,75,0.0,18.75
92943,0.0,0,0,0.0,0.0
92944,20.0,0,0,20.0,13.0
92945,20.0,100,0,0.0,39.0
92946,0.0,0,0,0.0,0.0
92947,0.0,0,100,60.0,37.0
92948,20.0,0,0,20.0,13.0
92949,41.0,0,100,0.0,43.45
92950,20.0,100,0,0.0,39.0
92951,0.0,0,100,0.0,25.0
92952,0.0,0,100,0.0,25.0
92953,0.0,0,0,0.0,0.0
92954,20.0,100,75,0.0,57.75
92955,0.0,0,75,0.0,18.75
92956,20.0,0,0,0.0,9.0
92957,0.0,0,0,0.0,0.0
92958,87.0,0,0,0.0,39.15
92959,20.0,0,0,0.0,9.0
92960,20.0,0,0,0.0,9.0
92961,20.0,0,100,0.0,34.0
92962,51.0,0,0,0.0,22.95
92963,0.0,0,0,0.0,0.0
92964,21.0,0,75,0.0,28.200000000000003
92965,20.0,0,0,0.0,9.0
92966,34.0,0,0,0.0,15.3
92967,72.0,0,75,0.0,51.15
92968,0.0,0,0,0.0,0.0
92969,41.0,100,100,0.0,73.44999999999999
92970,41.0,0,75,60.0,49.2
92971,41.0,0,0,0.0,18.45
92972,20.0,0,0,20.0,13.0
92973,0.0,0,0,0.0,0.0
92974,20.0,0,0,0.0,9.0
92975,0.0,0,0,0.0,0.0
92976,20.0,0,75,0.0,27.75
92977,0.0,100,0,0.0,30.0
92978,92.0,0,0,20.0,45.4
92979,0.0,0,75,0.0,18.75
92980,0.0,0,0,0.0,0.0
92981,20.0,0,0,40.0,17.0
92982,34.0,100,75,0.0,64.05
92983,20.0,0,0,0.0,9.0
92984,0.0,0,75,0.0,18.75
92985,0.0,0,0,20.0,4.0
92986,0.0,0,0,100.0,20.0
92987,0.0,0,100,0.0,25.0
92988,20.0,0,75,0.0,27.75
92989,0.0,0,0,0.0,0.0
92990,0.0,100,75,0.0,48.75
92991,51.0,0,100,0.0,47.95
92992,95.58,100,0,0.0,73.011
92993,67.0,0,0,0.0,30.150000000000002
92994,0.0,0,0,0.0,0.0
92995,0.0,0,0,0.0,0.0
92996,41.0,100,0,0.0,48.449999999999996
92997,0.0,0,75,0.0,18.75
92998,0.0,0,0,0.0,0.0
92999,0.0,0,0,0.0,0.0
93000,0.0,0,100,40.0,33.0
93001,21.0,0,0,0.0,9.450000000000001
93002,41.0,100,100,0.0,73.44999999999999
93003,0.0,0,0,0.0,0.0
93004,0.0,0,0,0.0,0.0
93005,0.0,0,0,40.0,8.0
93006,0.0,0,75,0.0,18.75
93007,0.0,0,0,0.0,0.0
93008,0.0,0,0,40.0,8.0
93009,51.0,0,100,40.0,55.95
93010,21.0,0,0,0.0,9.450000000000001
93011,0.0,0,0,0.0,0.0
93012,41.0,100,100,0.0,73.44999999999999
93013,0.0,0,0,0.0,0.0
93014,20.0,0,0,0.0,9.0
93015,34.0,0,75,60.0,46.05
93016,20.0,0,0,40.0,17.0
93017,0.0,0,100,0.0,25.0
93018,41.0,0,0,40.0,26.45
93019,0.0,0,0,60.0,12.0
93020,20.0,0,0,0.0,9.0
93021,41.0,0,0,20.0,22.45
93022,0.0,0,0,0.0,0.0
93023,0.0,0,0,40.0,8.0
93024,21.0,0,75,0.0,28.200000000000003
93025,0.0,0,75,0.0,18.75
93026,34.0,0,100,0.0,40.3
93027,20.0,0,0,0.0,9.0
93028,21.0,100,75,0.0,58.2
93029,0.0,0,0,20.0,4.0
93030,71.0,0,0,0.0,31.95
93031,20.0,100,0,60.0,51.0
93032,20.0,0,0,0.0,9.0
93033,0.0,0,0,0.0,0.0
93034,67.0,0,0,0.0,30.150000000000002
93035,0.0,0,0,0.0,0.0
93036,21.0,0,0,0.0,9.450000000000001
93037,55.0,0,75,0.0,43.5
93038,0.0,0,100,60.0,37.0
93039,0.0,0,0,0.0,0.0
93040,0.0,0,0,0.0,0.0
93041,0.0,0,0,0.0,0.0
93042,20.0,0,0,40.0,17.0
93043,0.0,0,0,0.0,0.0
93044,0.0,0,75,0.0,18.75
93045,0.0,0,100,0.0,25.0
93046,0.0,0,100,0.0,25.0
93047,0.0,0,75,40.0,26.75
93048,0.0,0,0,0.0,0.0
93049,0.0,0,0,0.0,0.0
93050,20.0,0,75,0.0,27.75
93051,0.0,0,0,60.0,12.0
93052,21.0,0,0,0.0,9.450000000000001
93053,0.0,0,0,20.0,4.0
93054,0.0,0,75,0.0,18.75
93055,0.0,0,0,40.0,8.0
93056,0.0,0,0,0.0,0.0
93057,21.0,100,75,20.0,62.2
93058,0.0,0,0,0.0,0.0
93059,0.0,0,75,60.0,30.75
93060,0.0,0,0,0.0,0.0
93061,67.0,0,75,0.0,48.900000000000006
93062,0.0,0,0,0.0,0.0
93063,0.0,0,0,0.0,0.0
93064,0.0,0,0,0.0,0.0
93065,21.0,0,0,0.0,9.450000000000001
93066,0.0,0,0,0.0,0.0
93067,20.0,0,0,0.0,9.0
93068,0.0,0,0,20.0,4.0
93069,0.0,0,0,0.0,0.0
93070,41.0,0,0,0.0,18.45
93071,97.2,0,0,0.0,43.74
93072,0.0,0,75,0.0,18.75
93073,0.0,0,0,0.0,0.0
93074,0.0,0,0,0.0,0.0
93075,0.0,0,0,0.0,0.0
93076,0.0,0,0,0.0,0.0
93077,71.0,0,0,0.0,31.95
93078,0.0,0,0,20.0,4.0
93079,34.0,0,0,0.0,15.3
93080,0.0,0,0,20.0,4.0
93081,21.0,0,75,40.0,36.2
93082,0.0,100,0,20.0,34.0
93083,0.0,0,0,60.0,12.0
93084,20.0,0,75,0.0,27.75
93085,20.0,100,0,0.0,39.0
93086,0.0,0,0,40.0,8.0
93087,20.0,0,0,0.0,9.0
93088,21.0,0,0,0.0,9.450000000000001
93089,0.0,0,75,0.0,18.75
93090,51.0,0,0,0.0,22.95
93091,71.0,0,0,0.0,31.95
93092,0.0,0,75,0.0,18.75
93093,0.0,0,0,0.0,0.0
93094,0.0,0,0,0.0,0.0
93095,0.0,0,0,40.0,8.0
93096,0.0,0,0,0.0,0.0
93097,51.0,0,0,0.0,22.95
93098,0.0,0,75,0.0,18.75
93099,34.0,0,0,0.0,15.3
93100,0.0,0,0,0.0,0.0
93101,0.0,100,0,20.0,34.0
93102,20.0,100,0,0.0,39.0
93103,0.0,0,0,60.0,12.0
93104,21.0,0,0,0.0,9.450000000000001
93105,20.0,100,0,0.0,39.0
93106,0.0,0,75,20.0,22.75
93107,0.0,100,0,40.0,38.0
93108,20.0,0,0,0.0,9.0
93109,20.0,0,0,0.0,9.0
93110,20.0,100,0,0.0,39.0
93111,0.0,0,75,0.0,18.75
93112,0.0,0,0,20.0,4.0
93113,0.0,0,0,0.0,0.0
93114,20.0,0,75,0.0,27.75
93115,0.0,0,0,0.0,0.0
93116,0.0,0,75,0.0,18.75
93117,20.0,0,0,0.0,9.0
93118,67.0,0,0,0.0,30.150000000000002
93119,20.0,0,0,0.0,9.0
93120,0.0,0,0,0.0,0.0
93121,0.0,0,0,0.0,0.0
93122,0.0,0,0,0.0,0.0
93123,21.0,0,0,0.0,9.450000000000001
93124,34.0,0,100,0.0,40.3
93125,0.0,0,0,0.0,0.0
93126,0.0,0,0,0.0,0.0
93127,0.0,0,0,0.0,0.0
93128,0.0,0,0,0.0,0.0
93129,72.0,0,0,0.0,32.4
93130,0.0,0,0,0.0,0.0
93131,0.0,0,0,0.0,0.0
93132,20.0,0,75,0.0,27.75
93133,0.0,0,0,0.0,0.0
93134,20.0,0,75,0.0,27.75
93135,0.0,0,75,0.0,18.75
93136,0.0,0,0,0.0,0.0
93137,41.0,100,0,0.0,48.449999999999996
93138,0.0,0,0,0.0,0.0
93139,20.0,100,0,0.0,39.0
93140,0.0,0,0,0.0,0.0
93141,54.0,0,0,0.0,24.3
93142,0.0,0,0,0.0,0.0
93143,0.0,0,0,0.0,0.0
93144,0.0,0,0,0.0,0.0
93145,21.0,0,100,0.0,34.45
93146,0.0,0,75,40.0,26.75
93147,0.0,0,0,0.0,0.0
93148,97.2,0,0,0.0,43.74
93149,0.0,0,75,0.0,18.75
93150,0.0,0,0,0.0,0.0
93151,20.0,0,0,0.0,9.0
93152,20.0,100,0,0.0,39.0
93153,0.0,0,0,0.0,0.0
93154,51.0,0,100,40.0,55.95
93155,0.0,0,0,20.0,4.0
93156,21.0,0,0,40.0,17.450000000000003
93157,0.0,0,0,20.0,4.0
93158,21.0,0,0,0.0,9.450000000000001
93159,21.0,100,75,0.0,58.2
93160,0.0,0,75,0.0,18.75
93161,21.0,0,100,0.0,34.45
93162,0.0,0,0,0.0,0.0
93163,34.0,0,0,20.0,19.3
93164,0.0,0,0,0.0,0.0
93165,51.0,0,0,100.0,42.95
93166,20.0,0,100,0.0,34.0
93167,21.0,0,0,0.0,9.450000000000001
93168,0.0,0,0,20.0,4.0
93169,20.0,0,0,20.0,13.0
93170,21.0,0,100,0.0,34.45
93171,0.0,0,0,20.0,4.0
93172,0.0,0,0,0.0,0.0
93173,88.0,0,75,20.0,62.35
93174,0.0,0,100,0.0,25.0
93175,21.0,0,0,40.0,17.450000000000003
93176,21.0,0,0,0.0,9.450000000000001
93177,21.0,0,0,0.0,9.450000000000001
93178,54.0,100,75,0.0,73.05
93179,0.0,0,100,0.0,25.0
93180,20.0,0,0,0.0,9.0
93181,51.0,0,75,0.0,41.7
93182,0.0,0,0,60.0,12.0
93183,0.0,100,75,0.0,48.75
93184,0.0,0,100,0.0,25.0
93185,67.0,0,0,0.0,30.150000000000002
93186,0.0,100,0,0.0,30.0
93187,0.0,100,0,0.0,30.0
93188,20.0,0,75,0.0,27.75
93189,0.0,0,75,0.0,18.75
93190,41.0,0,0,0.0,18.45
93191,0.0,0,0,0.0,0.0
93192,0.0,0,75,0.0,18.75
93193,0.0,0,0,0.0,0.0
93194,0.0,0,0,0.0,0.0
93195,0.0,0,75,0.0,18.75
93196,20.0,0,0,20.0,13.0
93197,0.0,0,0,60.0,12.0
93198,0.0,0,0,0.0,0.0
93199,67.0,0,0,20.0,34.150000000000006
93200,21.0,0,0,0.0,9.450000000000001
93201,0.0,0,75,0.0,18.75
93202,20.0,0,0,0.0,9.0
93203,0.0,0,75,0.0,18.75
93204,34.0,0,0,60.0,27.3
93205,20.0,0,0,40.0,17.0
93206,0.0,0,75,60.0,30.75
93207,21.0,0,0,0.0,9.450000000000001
93208,34.0,0,0,0.0,15.3
93209,0.0,0,0,0.0,0.0
93210,34.0,0,0,0.0,15.3
93211,20.0,0,0,0.0,9.0
93212,21.0,0,0,0.0,9.450000000000001
93213,0.0,0,0,0.0,0.0
93214,21.0,0,0,0.0,9.450000000000001
93215,0.0,0,0,60.0,12.0
93216,0.0,0,75,0.0,18.75
93217,0.0,0,0,40.0,8.0
93218,21.0,0,100,0.0,34.45
93219,20.0,100,75,0.0,57.75
93220,0.0,0,0,40.0,8.0
93221,21.0,0,0,0.0,9.450000000000001
93222,0.0,0,0,0.0,0.0
93223,0.0,0,0,0.0,0.0
93224,21.0,0,0,0.0,9.450000000000001
93225,51.0,0,75,0.0,41.7
93226,0.0,0,0,0.0,0.0
93227,0.0,0,0,0.0,0.0
93228,20.0,100,75,0.0,57.75
93229,0.0,0,0,0.0,0.0
93230,20.0,0,75,80.0,43.75
93231,0.0,0,0,0.0,0.0
93232,20.0,0,75,0.0,27.75
93233,21.0,0,0,0.0,9.450000000000001
93234,0.0,0,0,0.0,0.0
93235,0.0,0,100,0.0,25.0
93236,0.0,0,0,0.0,0.0
93237,0.0,100,100,0.0,55.0
93238,20.0,0,75,0.0,27.75
93239,20.0,0,0,0.0,9.0
93240,51.0,0,100,0.0,47.95
93241,20.0,0,0,0.0,9.0
93242,20.0,0,0,0.0,9.0
93243,20.0,0,0,0.0,9.0
93244,20.0,0,0,0.0,9.0
93245,55.0,0,0,0.0,24.75
93246,20.0,0,0,0.0,9.0
93247,0.0,0,75,20.0,22.75
93248,0.0,100,0,20.0,34.0
93249,34.0,100,0,0.0,45.3
93250,0.0,0,0,0.0,0.0
93251,0.0,0,0,0.0,0.0
93252,0.0,0,75,0.0,18.75
93253,0.0,0,0,0.0,0.0
93254,0.0,0,75,0.0,18.75
93255,0.0,0,75,40.0,26.75
93256,20.0,0,75,40.0,35.75
93257,21.0,0,0,20.0,13.450000000000001
93258,51.0,0,0,0.0,22.95
93259,0.0,0,0,0.0,0.0
93260,20.0,0,0,0.0,9.0
93261,0.0,100,100,0.0,55.0
93262,0.0,0,75,0.0,18.75
93263,97.2,0,0,0.0,43.74
93264,21.0,0,0,0.0,9.450000000000001
93265,67.0,0,0,0.0,30.150000000000002
93266,21.0,0,0,0.0,9.450000000000001
93267,0.0,0,0,0.0,0.0
93268,21.0,0,0,0.0,9.450000000000001
93269,0.0,0,0,0.0,0.0
93270,34.0,100,0,0.0,45.3
93271,34.0,100,0,0.0,45.3
93272,34.0,0,0,0.0,15.3
93273,0.0,0,0,0.0,0.0
93274,0.0,0,0,0.0,0.0
93275,41.0,0,0,40.0,26.45
93276,0.0,0,100,0.0,25.0
93277,67.0,0,0,0.0,30.150000000000002
93278,72.0,0,75,0.0,51.15
93279,87.0,0,0,0.0,39.15
93280,0.0,0,75,60.0,30.75
93281,0.0,0,75,20.0,22.75
93282,0.0,0,0,0.0,0.0
93283,0.0,0,75,0.0,18.75
93284,21.0,0,0,0.0,9.450000000000001
93285,21.0,0,0,0.0,9.450000000000001
93286,20.0,0,0,0.0,9.0
93287,20.0,0,75,0.0,27.75
93288,34.0,0,0,20.0,19.3
93289,20.0,100,0,60.0,51.0
93290,0.0,0,75,80.0,34.75
93291,0.0,0,0,20.0,4.0
93292,0.0,0,75,0.0,18.75
93293,0.0,0,0,20.0,4.0
93294,21.0,0,0,40.0,17.450000000000003
93295,41.0,0,75,0.0,37.2
93296,0.0,100,75,0.0,48.75
93297,0.0,0,0,0.0,0.0
93298,67.0,0,75,0.0,48.900000000000006
93299,0.0,100,100,0.0,55.0
93300,55.0,0,0,0.0,24.75
93301,21.0,0,0,0.0,9.450000000000001
93302,0.0,0,75,0.0,18.75
93303,0.0,0,0,40.0,8.0
93304,0.0,0,75,0.0,18.75
93305,55.0,0,0,0.0,24.75
93306,0.0,0,0,0.0,0.0
93307,0.0,100,75,0.0,48.75
93308,0.0,0,0,0.0,0.0
93309,20.0,0,75,20.0,31.75
93310,20.0,0,0,0.0,9.0
93311,67.0,0,100,0.0,55.150000000000006
93312,0.0,0,0,20.0,4.0
93313,0.0,0,0,0.0,0.0
93314,20.0,0,0,0.0,9.0
93315,0.0,0,100,0.0,25.0
93316,0.0,0,0,60.0,12.0
93317,0.0,0,0,80.0,16.0
93318,21.0,0,0,0.0,9.450000000000001
93319,0.0,0,0,0.0,0.0
93320,0.0,100,0,0.0,30.0
93321,20.0,0,0,0.0,9.0
93322,0.0,0,0,0.0,0.0
93323,20.0,0,0,20.0,13.0
93324,0.0,100,0,0.0,30.0
93325,0.0,0,0,0.0,0.0
93326,41.0,0,0,0.0,18.45
93327,20.0,0,0,0.0,9.0
93328,0.0,0,75,0.0,18.75
93329,0.0,0,75,0.0,18.75
93330,0.0,0,0,0.0,0.0
93331,20.0,0,100,0.0,34.0
93332,41.0,0,75,40.0,45.2
93333,20.0,0,0,40.0,17.0
93334,20.0,0,0,0.0,9.0
93335,34.0,0,75,40.0,42.05
93336,0.0,0,0,0.0,0.0
93337,0.0,0,0,0.0,0.0
93338,0.0,100,0,0.0,30.0
93339,34.0,100,0,20.0,49.3
93340,0.0,0,0,0.0,0.0
93341,0.0,0,0,0.0,0.0
93342,67.0,0,0,0.0,30.150000000000002
93343,0.0,0,75,0.0,18.75
93344,20.0,100,0,0.0,39.0
93345,21.0,0,0,20.0,13.450000000000001
93346,20.0,0,100,40.0,42.0
93347,20.0,0,0,40.0,17.0
93348,0.0,0,0,60.0,12.0
93349,0.0,0,0,0.0,0.0
93350,0.0,0,0,20.0,4.0
93351,0.0,0,100,20.0,29.0
93352,0.0,0,100,40.0,33.0
93353,0.0,0,100,60.0,37.0
93354,0.0,0,0,0.0,0.0
93355,88.0,0,0,0.0,39.6
93356,0.0,0,0,20.0,4.0
93357,20.0,0,0,20.0,13.0
